"ID","date","shop","seller","listing","kerivoula_title","kerivoula_text","post_url","title","thumbnail_src","description","description_tbl","variations","bat_verify","kpicta_verify","bat_presentation","bat_part","other_product_type","reviewer_name","notes","image_urls","dataset","mean_price","individuals","part","format","bat","species"
"255603138038_2022-12-30",2022-12-30,"eBay","seller_013","ebay_076",TRUE,TRUE,"https://www.ebay.com/itm/255603138038","Asian Painted Bat Kerivoula picta Spread Near 3"" *DAMAGED* HEAD FAST FROM USA",,"BUY MORE AND SAVE!!!  
 
  We offer  automatically  combined shipping discounts. When you purchase more than one item, either of the same product or different products, you will be billed the highest shipping of the items purchased and then One Dollar ($1.00) more for each additional item.  So buy plenty and SAVE.  
  
 Asian Painted Bat  
 Kerivoula picta  
 Spread 
 
  
  * DAMAGED *  
  Detached Head (included)  
  
 Approximately 180 - 200 mm or 7 - 8 inch wingspan 
 
     Origin: East Java, Indonesia 
    Collected May 2022  
     Dead, dried, and clean. 
 The picture that is shown is of one of the ones we have available.  You will not necessarily get the specimen that is pictured . Colors and shapes may vary  very  slightly. 
 ***VERY FAST LOW-COST SHIPPING. Ship same or next day via USPS Mail*** 
  
  Your purchases are packaged with extreme care to help assure safe arrival.  
 All of our items are 100% guaranteed! If you are not happy please return for a full refund! 
 OUR 100% FEEDBACK SAYS YOU WILL GET THE BEST OF SERVICE.","Condition: New: A brand-new, unused, unopened, undamaged item (including handmade items). See the seller's listing for full details. ; 
 Type: Painting",,"TRUE","TRUE","Standalone","Entire_bat",,"JC",,"https://i.ebayimg.com/images/g/fVYAAOSwstliueW6/s-l500.jpg",2,19.99,1,"Entire bat","Standalone","Bat","K. picta"
"264938116566_2022-10-28",2022-10-28,"eBay","seller_014","ebay_077",TRUE,TRUE,"https://www.ebay.com/itm/264938116566","Taxidermy bat specimen-kerivoula picta-framed in wooden box",,"Taxidermia Murcielago Disecado 
  
 Enmarcado en caja de madera 
  
  Kerivoula picta  
  
 
  Enviamos por correo certificado, si lo necesita puede pedirnos el numero de rastreo. Por favor se paciente, nosotros enviamos todos los pedidos puntualmente pero no podemos controlar el reparto de los paquetes. El gasto de envio solo se paga una vez para todos los articulos comprados (3,8€ para envios en España y 6€ los envios Intenacionales), aceptamos el envio combinado en todos nuestros articulos.  
  
  
 We send by registered mail, if you need it you can ask us for the tracking number.  Please be patient, we send all orders promptly but we can not control the distribution of packages.  The shipping cost is only paid once for all items purchased (3.8 € for shipments in Spain and 6 € for international shipments), we accept the combined shipping in all our articles.","Condition: New: A brand-new, unused, unopened, undamaged item (including handmade items). See the seller's listing for full details.",,"TRUE","TRUE","Frame","Entire_bat",,"Joanna",,"https://i.ebayimg.com/images/g/5WMAAOSw4g5fs5Pi/s-l500.jpg",1,46.2531818181818,1,"Entire bat","Frame","Bat","K. picta"
"265536577041_2022-10-28",2022-10-28,"eBay","seller_014","ebay_078",TRUE,TRUE,"https://www.ebay.com/itm/265536577041","Real Bat - Kerivoula picta - Taxidermy Stuffed Bat",,"Stuffed Bat Taxidermy 
  Kerivoula picta  
  
 
  We ship by certified mail, if you need it you can ask us for the tracking number. Please be patient, we ship all orders on time but we cannot control the delivery of packages. The shipping cost is only paid once for all purchased items (€ 3.8 for shipments in Spain and € 6 for International shipments), we accept combined shipping on all our articles.  
  
  
 We send by registered mail, if you need it you can ask us for the tracking number. Please be patient, we send all orders promptly but we can not control the distribution of packages. The shipping cost is only paid once for all items purchased (3.8 € for shipments in Spain and 6 € for international shipments), we accept the combined shipping in all our articles.","Condition: New: A brand-new, unused, unopened, undamaged item (including handmade items). See the seller's listing for full details.",,"TRUE","TRUE","Unclear","Entire_bat",,"Joanna","presentation:unclear","https://i.ebayimg.com/images/g/j0YAAOSwb19h~8bN/s-l500.jpg",1,37.99,1,"Entire bat","Other","Bat","K. picta"
"265686832220_2022-10-28",2022-10-28,"eBay","seller_014","ebay_079",TRUE,TRUE,"https://www.ebay.com/itm/265686832220","Real bat hanging-kerivoula picta-taxidermy stuffed bat",,"Taxidermia Murcielago Disecado 
 
 Kerivoula picta Hanging  
 
 
  
 
  Enviamos por correo certificado, si lo necesita puede pedirnos el numero de rastreo. Por favor se paciente, nosotros enviamos todos los pedidos puntualmente pero no podemos controlar el reparto de los paquetes. El gasto de envio solo se paga una vez para todos los articulos comprados (3,8€ para envios en España y 6€ los envios Intenacionales), aceptamos el envio combinado en todos nuestros articulos.  
  
  
 We send by registered mail, if you need it you can ask us for the tracking number.  Please be patient, we send all orders promptly but we can not control the distribution of packages.  The shipping cost is only paid once for all items purchased (3.8 € for shipments in Spain and 6 € for international shipments), we accept the combined shipping in all our articles.","Condition: New: A brand-new, unused, unopened, undamaged item (including handmade items). See the seller's listing for full details.",,"TRUE","TRUE","Other_Mounted","Entire_bat",,"Joanna","mount:hanging_on_dowel","https://i.ebayimg.com/images/g/onIAAOSwD35ie1Cn/s-l500.jpg",1,17.7136363636364,1,"Entire bat","Other","Bat","K. picta"
"265721043462_2022-12-06",2022-12-06,"eBay","seller_013","ebay_080",TRUE,TRUE,"https://www.ebay.com/itm/265721043462","Asian Painted Bat Kerivoula picta Spread Near 3"" FAST FROM USA",,"BUY MORE AND SAVE!!!  
 
  We offer  automatically  combined shipping discounts. When you purchase more than one item, either of the same product or different products, you will be billed the highest shipping of the items purchased and then One Dollar ($1.00) more for each additional item.  So buy plenty and SAVE.  
  
 Asian Painted Bat  
 Kerivoula picta  
 Spread 
 
  
  in A1 condition  
  
  Approximately 180 - 200 mm or 7 - 8 inch wingspan  
 
     Origin: East Java, Indonesia 
     Collected May 2022 
    Dead, dried, and clean.  
  The picture that is shown is of one of the ones we have available.  You will not necessarily get the specimen that is pictured . Colors and shapes may vary  very  slightly.  
  ***VERY FAST LOW-COST SHIPPING. Ship same or next day via USPS Mail***  
  
  Your purchases are packaged with extreme care to help assure safe arrival.  
  All of our items are 100% guaranteed! If you are not happy please return for a full refund!  
 OUR 100% FEEDBACK SAYS YOU WILL GET THE BEST OF SERVICE.","Condition: New: A brand-new, unused, unopened, undamaged item (including handmade items). See the seller's listing for full details. ; 
 Type: Painting",,"TRUE","TRUE","Standalone","Entire_bat",,"JC",,"https://i.ebayimg.com/images/g/pxYAAOSwbcJimi0n/s-l500.jpg; 
https://i.ebayimg.com/images/g/Xo0AAOSw-pdimi0q/s-l500.jpg; 
https://i.ebayimg.com/images/g/P14AAOSwQHFimi01/s-l500.jpg",2,24.99,2,"Entire bat","Standalone","Bat","K. picta"
"265797084961_2022-10-28",2022-10-28,"eBay","seller_014","ebay_081",TRUE,TRUE,"https://www.ebay.com/itm/265797084961","Real Bat-kerivoula picta-taxidermy stuffed bat",,"Taxidermia Murcielago Disecado 
  Kerivoula picta  
  
 
  Enviamos por correo certificado, si lo necesita puede pedirnos el numero de rastreo. Por favor se paciente, nosotros enviamos todos los pedidos puntualmente pero no podemos controlar el reparto de los paquetes. El gasto de envio solo se paga una vez para todos los articulos comprados (3,8€ para envios en España y 6€ los envios Intenacionales), aceptamos el envio combinado en todos nuestros articulos.  
  
  
 We send by registered mail, if you need it you can ask us for the tracking number.  Please be patient, we send all orders promptly but we can not control the distribution of packages.  The shipping cost is only paid once for all items purchased (3.8 € for shipments in Spain and 6 € for international shipments), we accept the combined shipping in all our articles.","Condition: New: A brand-new, unused, unopened, undamaged item (including handmade items). See the seller's listing for full details.",,"TRUE","TRUE","Unclear","Entire_bat",,"Joanna","presentation:unclear","https://i.ebayimg.com/images/g/qmIAAOSw1Pxc4Xnl/s-l500.jpg",1,35.4277272727273,1,"Entire bat","Other","Bat","K. picta"
"266004555156_2022-12-13",2022-12-13,"eBay","seller_014","ebay_082",TRUE,TRUE,"https://www.ebay.com/itm/266004555156","Taxidermy bat specimen-kerivoula picta-framed in wooden box",,"Taxidermia Murcielago Disecado 
  
 Enmarcado en caja de madera 
  
  Kerivoula picta  
  
 
  Enviamos por correo certificado, si lo necesita puede pedirnos el numero de rastreo. Por favor se paciente, nosotros enviamos todos los pedidos puntualmente pero no podemos controlar el reparto de los paquetes. El gasto de envio solo se paga una vez para todos los articulos comprados (3,8€ para envios en España y 6€ los envios Intenacionales), aceptamos el envio combinado en todos nuestros articulos.  
  
  
 We send by registered mail, if you need it you can ask us for the tracking number.  Please be patient, we send all orders promptly but we can not control the distribution of packages.  The shipping cost is only paid once for all items purchased (3.8 € for shipments in Spain and 6 € for international shipments), we accept the combined shipping in all our articles.","Condition: New: A brand-new, unused, unopened, undamaged item (including handmade items). See the seller's listing for full details.",,"TRUE","TRUE","Frame","Entire_bat",,"JC",,"https://i.ebayimg.com/images/g/5WMAAOSw4g5fs5Pi/s-l500.jpg",2,49.2666666666667,1,"Entire bat","Frame","Bat","K. picta"
"266004556088_2022-12-13",2022-12-13,"eBay","seller_014","ebay_083",TRUE,TRUE,"https://www.ebay.com/itm/266004556088","Real bat hanging-kerivoula picta-taxidermy stuffed bat",,"Taxidermia Murcielago Disecado 
 
 Kerivoula picta Hanging  
 
 
  
 
  Enviamos por correo certificado, si lo necesita puede pedirnos el numero de rastreo. Por favor se paciente, nosotros enviamos todos los pedidos puntualmente pero no podemos controlar el reparto de los paquetes. El gasto de envio solo se paga una vez para todos los articulos comprados (3,8€ para envios en España y 6€ los envios Intenacionales), aceptamos el envio combinado en todos nuestros articulos.  
  
  
 We send by registered mail, if you need it you can ask us for the tracking number.  Please be patient, we send all orders promptly but we can not control the distribution of packages.  The shipping cost is only paid once for all items purchased (3.8 € for shipments in Spain and 6 € for international shipments), we accept the combined shipping in all our articles.","Condition: New: A brand-new, unused, unopened, undamaged item (including handmade items). See the seller's listing for full details.",,"TRUE","TRUE","Other_Mounted","Entire_bat",,"JC","mount:hanging_on_dowel","https://i.ebayimg.com/images/g/onIAAOSwD35ie1Cn/s-l500.jpg",2,18.87,1,"Entire bat","Other","Bat","K. picta"
"266004556104_2022-12-13",2022-12-13,"eBay","seller_014","ebay_084",TRUE,TRUE,"https://www.ebay.com/itm/266004556104","Real Bat-kerivoula picta-taxidermy stuffed bat",,"Taxidermia Murcielago Disecado 
  Kerivoula picta  
  
 
  Enviamos por correo certificado, si lo necesita puede pedirnos el numero de rastreo. Por favor se paciente, nosotros enviamos todos los pedidos puntualmente pero no podemos controlar el reparto de los paquetes. El gasto de envio solo se paga una vez para todos los articulos comprados (3,8€ para envios en España y 6€ los envios Intenacionales), aceptamos el envio combinado en todos nuestros articulos.  
  
  
 We send by registered mail, if you need it you can ask us for the tracking number.  Please be patient, we send all orders promptly but we can not control the distribution of packages.  The shipping cost is only paid once for all items purchased (3.8 € for shipments in Spain and 6 € for international shipments), we accept the combined shipping in all our articles.","Condition: New: A brand-new, unused, unopened, undamaged item (including handmade items). See the seller's listing for full details.",,"TRUE","TRUE","Other","Entire_bat",,"JC","presentation:unclear","https://i.ebayimg.com/images/g/qmIAAOSw1Pxc4Xnl/s-l500.jpg",2,37.7366666666667,1,"Entire bat","Other","Bat","K. picta"
"273621094591_2022-10-28",2022-10-28,"eBay","seller_015","ebay_085",TRUE,TRUE,"https://www.ebay.com/itm/273621094591","Bat real &#129415; &#129415; kerivoula picta (spread) &#129415; taxidermy &#129415; vampire &#129415;",,"🦇 Real bat 🦇 
 Kerivoula picta (spread) 
 
 🦇 Taxidermy 🦇 Vampire 🦇  Savings in shipping costs:  
  We accept the combined shipping of all our articles. You only pay once the shipping cost for all items purchased!!  
  
 Ahorro en gastos de envío:  
  Aceptamos el envío combinado de todos nuestros artículos. ¡Usted solo paga una vez el costo de envío por todos los artículos comprados!","Condition: New: A brand-new, unused, unopened, undamaged item (including handmade items). See the seller's listing for full details.",,"TRUE","TRUE","Unclear","Entire_bat",,"Joanna","presentation:unclear","https://i.ebayimg.com/images/g/2r0AAOSwAXFiOr6c/s-l500.png",1,35.415,1,"Entire bat","Other","Bat","K. picta"
